id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
304:13,AUX,è,regalo {ride} mh è la cosa più,,,,,Ind,,Sing,3,,,Pres,Fin
304:14,DET,la,{ride} mh è la cosa più bella,,Def,,Fem,,,Sing,,,Art,,
304:15,NOUN,cosa,mh è la cosa più bella di,,,,Fem,,,Sing,,,,,
304:16,ADV,più,è la cosa più bella di il,,,,,,,,,,,,
304:17,ADJ,bella,la cosa più bella di il mondo,,,,Fem,,,Sing,,,,,
304:18,ADP,di,cosa più bella di il mondo,,,,,,,,,,,,
304:19,DET,il,più bella di il mondo,,Def,,Masc,,,Sing,,,Art,,
304:20,NOUN,mondo,bella di il mondo,,,,Masc,,,Sing,,,,,
305:1,DET,l',l' uovo di pasqua,,Def,,,,,Sing,,,Art,,
305:2,NOUN,uovo,l' uovo di pasqua che,,,,Masc,,,Sing,,,,,
305:3,ADP,di,l' uovo di pasqua che c',,,,,,,,,,,,
305:4,PROPN,pasqua,l' uovo di pasqua che c' è,,,,,,,,,,,,
305:5,PRON,che,uovo di pasqua che c' è {ride},,,,,,,,,,Rel,,
305:6,PRON,c',di pasqua che c' è {ride},Yes,,,,,,Plur,1,,Prs,,
305:7,VERB,è,pasqua che c' è {ride},,,,,Ind,,Sing,3,,,Pres,Fin
305:8,X,{ride},che c' è {ride},,,,,,,,,,,,
306:1,CCONJ,ma,ma il pensiero mi,,,,,,,,,,,,
306:2,DET,il,ma il pensiero mi l',,Def,,Masc,,,Sing,,,Art,,
306:3,NOUN,pensiero,ma il pensiero mi l' apprezzo,,,,Masc,,,Sing,,,,,
306:4,PRON,mi,ma il pensiero mi l' apprezzo eh,Yes,,,,,,Sing,1,,Prs,,
306:5,PRON,l',il pensiero mi l' apprezzo eh mi,Yes,,,Masc,,,Sing,3,,Prs,,
306:6,VERB,apprezzo,pensiero mi l' apprezzo eh mi piace,,,,,Ind,,Sing,1,,,Pres,Fin
306:7,INTJ,eh,mi l' apprezzo eh mi piace,,,,,,,,,,,,
306:8,PRON,mi,l' apprezzo eh mi piace,Yes,,,,,,Sing,1,,Prs,,
306:9,VERB,piace,apprezzo eh mi piace,,,,,Ind,,Sing,3,,,Pres,Fin
307:1,VERB,è,è che semplicemente non,,,,,Ind,,Sing,3,,,Pres,Fin
307:2,SCONJ,che,è che semplicemente non x,,,,,,,,,,,,
307:3,ADV,semplicemente,è che semplicemente non x male,,,,,,,,,,,,
307:4,ADV,non,è che semplicemente non x male,,,,,,,,,,Neg,,
307:5,X,x,che semplicemente non x male,,,,,,,,,,,,
307:6,ADV,male,semplicemente non x male,,,,,,,,,,,,
308:1,INTJ,no,no,,,,,,,,,,,,
309:1,CCONJ,ma,ma a te non,,,,,,,,,,,,
309:2,ADP,a,ma a te non te,,,,,,,,,,,,
309:3,PRON,te,ma a te non te lo,,,,,,,Sing,2,,Prs,,
309:4,ADV,non,ma a te non te lo regalo,,,,,,,,,,Neg,,
309:5,PRON,te,a te non te lo regalo va,Yes,,,,,,Sing,2,,Prs,,
309:6,PRON,lo,te non te lo regalo va bene,Yes,,,,,,,,,Prs,,
309:7,VERB,regalo,non te lo regalo va bene,,,,,Ind,,Sing,1,,,Pres,Fin
309:8,VERB,va,te lo regalo va bene,,,,,Ind,,Sing,3,,,Pres,Fin
309:9,ADV,bene,lo regalo va bene,,,,,,,,,,,,
310:1,AUX,siamo,siamo pari a p,,,,,Ind,,Plur,1,,,Pres,Fin
310:2,ADJ,pari,siamo pari a p a,,,,,,,Plur,,,,,
310:3,ADP,a,siamo pari a p a posto,,,,,,,,,,,,
310:4,SYM,p,siamo pari a p a posto perfettp,,,,,,,,,,,,
310:5,ADP,a,pari a p a posto perfettp a,,,,,,,,,,,,
310:6,NOUN,posto,a p a posto perfettp a posto,,,,Masc,,,Sing,,,,,
310:7,ADJ,perfettp,p a posto perfettp a posto {ride},,,,Masc,,,,,,,,
310:8,ADP,a,a posto perfettp a posto {ride} risparmiamo,,,,,,,,,,,,
310:9,NOUN,posto,posto perfettp a posto {ride} risparmiamo tutti,,,,Masc,,,Sing,,,,,
310:10,X,{ride},perfettp a posto {ride} risparmiamo tutti {ride},,,,,,,,,,,,
310:11,VERB,risparmiamo,a posto {ride} risparmiamo tutti {ride},,,,,Ind,,Plur,1,,,Pres,Fin
310:12,PRON,tutti,posto {ride} risparmiamo tutti {ride},,,,Masc,,,Plur,,,Ind,,
310:13,X,{ride},{ride} risparmiamo tutti {ride},,,,,,,,,,,,
311:1,ADV,già,già ti ho regalato,,,,,,,,,,,,
311:2,PRON,ti,già ti ho regalato un,Yes,,,,,,Sing,2,,Prs,,
311:3,AUX,ho,già ti ho regalato un coniglietto,,,,,Ind,,Sing,1,,,Pres,Fin
311:4,VERB,regalato,già ti ho regalato un coniglietto è,,,,Masc,,,Sing,,,,Past,Part
311:5,DET,un,ti ho regalato un coniglietto è abbastanza,,Ind,,Masc,,,Sing,,,Art,,
311:6,NOUN,coniglietto,ho regalato un coniglietto è abbastanza {ride},,,,Masc,,,Sing,,,,,
311:7,AUX,è,regalato un coniglietto è abbastanza {ride} x,,,,,Ind,,Sing,3,,,Pres,Fin
311:8,ADV,abbastanza,un coniglietto è abbastanza {ride} x cioè,,,,,,,,,,,,
311:9,X,{ride},coniglietto è abbastanza {ride} x cioè {ride},,,,,,,,,,,,
311:10,X,x,è abbastanza {ride} x cioè {ride} ma,,,,,,,,,,,,
311:11,CCONJ,cioè,abbastanza {ride} x cioè {ride} ma te,,,,,,,,,,,,
311:12,X,{ride},{ride} x cioè {ride} ma te lo,,,,,,,,,,,,
311:13,CCONJ,ma,x cioè {ride} ma te lo puoi,,,,,,,,,,,,
311:14,PRON,te,cioè {ride} ma te lo puoi mangiare,Yes,,,,,,Sing,2,,Prs,,
311:15,PRON,lo,{ride} ma te lo puoi mangiare dopo,Yes,,,Masc,,,Sing,3,,Prs,,
311:16,AUX,puoi,ma te lo puoi mangiare dopo dani,,,,,Ind,,Sing,2,,,Pres,Fin
311:17,VERB,mangiare,te lo puoi mangiare dopo dani,,,,,,,,,,,,Inf
311:18,ADV,dopo,lo puoi mangiare dopo dani,,,,,,,,,,,,
311:19,PROPN,dani,puoi mangiare dopo dani,,,,,,,,,,,,
312:1,VERB,vuoi,vuoi un braccialetto {ride},,,,,Ind,,Sing,2,,,Pres,Fin
312:2,DET,un,vuoi un braccialetto {ride} pasqua,,Ind,,Masc,,,Sing,,,Art,,
312:3,NOUN,braccialetto,vuoi un braccialetto {ride} pasqua,,,,Masc,,,Sing,,,,,
312:4,X,{ride},vuoi un braccialetto {ride} pasqua,,,,,,,,,,,,
312:5,PROPN,pasqua,un braccialetto {ride} pasqua,,,,,,,,,,,,
313:1,INTJ,sì,sì,,,,,,,,,,,,
314:1,VERB,vuoi,vuoi che non lo,,,,,Ind,,Sing,2,,,Pres,Fin
314:2,SCONJ,che,vuoi che non lo mangio,,,,,,,,,,,,
314:3,ADV,non,vuoi che non lo mangio,,,,,,,,,,Neg,,
314:4,PRON,lo,vuoi che non lo mangio,Yes,,,Masc,,,Sing,3,,Prs,,
314:5,VERB,mangio,che non lo mangio,,,,,Ind,,Sing,1,,,Pres,Fin
315:1,INTJ,no,no grazie,,,,,,,,,,,,
315:2,INTJ,grazie,no grazie,,,,,,,,,,,,
316:1,VERB,vuoi,vuoi il bracialetto g,,,,,Ind,,Sing,2,,,Pres,Fin
316:2,DET,il,vuoi il bracialetto g gold,,Def,,Masc,,,Sing,,,Art,,
316:3,NOUN,bracialetto,vuoi il bracialetto g gold bunny,,,,Masc,,,Sing,,,,,
316:4,X,g,vuoi il bracialetto g gold bunny guarda,,,,,,,,,,,,
316:5,PROPN,gold,il bracialetto g gold bunny guarda lo,,,,,,,,,,,,
316:6,PROPN,bunny,bracialetto g gold bunny guarda lo vorrei,,,,,,,,,,,,
316:7,VERB,guarda,g gold bunny guarda lo vorrei tantissimo,,,,,Imp,,Sing,2,,,Pres,Fin
316:8,PRON,lo,gold bunny guarda lo vorrei tantissimo,Yes,,,Masc,,,Sing,3,,Prs,,
316:9,VERB,vorrei,bunny guarda lo vorrei tantissimo,,,,,Cnd,,Sing,1,,,Pres,Fin
316:10,ADV,tantissimo,guarda lo vorrei tantissimo,,,Abs,,,,,,,,,
317:1,CCONJ,però,però ti dico di,,,,,,,,,,,,
317:2,PRON,ti,però ti dico di no,Yes,,,,,,Sing,2,,Prs,,
317:3,VERB,dico,però ti dico di no {ride},,,,,Ind,,Sing,1,,,Pres,Fin
317:4,ADP,di,però ti dico di no {ride} eh,,,,,,,,,,,,
317:5,INTJ,no,ti dico di no {ride} eh,,,,,,,,,,,,
317:6,X,{ride},dico di no {ride} eh,,,,,,,,,,,,
317:7,INTJ,eh,di no {ride} eh,,,,,,,,,,,,
318:1,CCONJ,ma,ma te doma,,,,,,,,,,,,
318:2,PRON,te,ma te doma,Yes,,,,,,Sing,2,,Prs,,
318:3,X,doma,ma te doma,,,,,,,,,,,,
319:1,INTJ,no,no mado domani pranziamo,,,,,,,,,,,,
319:2,X,mado,no mado domani pranziamo a,,,,,,,,,,,,
319:3,ADV,domani,no mado domani pranziamo a casa,,,,,,,,,,,,
319:4,VERB,pranziamo,no mado domani pranziamo a casa,,,,,Ind,,Plur,1,,,Pres,Fin
319:5,ADP,a,mado domani pranziamo a casa,,,,,,,,,,,,
319:6,NOUN,casa,domani pranziamo a casa,,,,Fem,,,Sing,,,,,
320:1,CCONJ,e,e sì dove vuoi,,,,,,,,,,,,
320:2,INTJ,sì,e sì dove vuoi pranzare,,,,,,,,,,,,
320:3,ADV,dove,e sì dove vuoi pranzare,,,,,,,,,,,,
320:4,VERB,vuoi,e sì dove vuoi pranzare,,,,,Ind,,Sing,2,,,Pres,Fin
320:5,VERB,pranzare,sì dove vuoi pranzare,,,,,,,,,,,,Inf
321:1,CCONJ,e,e ma a le,,,,,,,,,,,,
321:2,CCONJ,ma,e ma a le undici,,,,,,,,,,,,
321:3,ADP,a,e ma a le undici e,,,,,,,,,,,,
321:4,DET,le,e ma a le undici e mezza,,Def,,Fem,,,Plur,,,Art,,
321:5,NUM,undici,ma a le undici e mezza dobbiamo,,,,,,Card,,,,,,
321:6,CCONJ,e,a le undici e mezza dobbiamo pranzare,,,,,,,,,,,,
321:7,ADJ,mezza,le undici e mezza dobbiamo pranzare,,,,Fem,,,Sing,,,,,
321:8,AUX,dobbiamo,undici e mezza dobbiamo pranzare,,,,,Ind,,Plur,1,,,Pres,Fin
321:9,VERB,pranzare,e mezza dobbiamo pranzare,,,,,,,,,,,,Inf
322:1,INTJ,ah,ah beh mo undici,,,,,,,,,,,,
322:2,INTJ,beh,ah beh mo undici e,,,,,,,,,,,,
322:3,ADV,mo,ah beh mo undici e mezza,,,,,,,,,,,,
322:4,NUM,undici,ah beh mo undici e mezza ti,,,,,,Card,,,,,,
322:5,CCONJ,e,beh mo undici e mezza ti prepari,,,,,,,,,,,,
322:6,ADJ,mezza,mo undici e mezza ti prepari prima,,,,Fem,,,Sing,,,,,
322:7,PRON,ti,undici e mezza ti prepari prima {ride},Yes,,,,,,Sing,2,,Prs,,
322:8,VERB,prepari,e mezza ti prepari prima {ride} x,,,,,Ind,,Sing,2,,,Pres,Fin
322:9,ADV,prima,mezza ti prepari prima {ride} x {ride},,,,,,,,,,,,
322:10,X,{ride},ti prepari prima {ride} x {ride} io,,,,,,,,,,,,
322:11,X,x,prepari prima {ride} x {ride} io devo,,,,,,,,,,,,
322:12,X,{ride},prima {ride} x {ride} io devo fare,,,,,,,,,,,,
322:13,PRON,io,{ride} x {ride} io devo fare la,,,,,,,Sing,1,,Prs,,
322:14,AUX,devo,x {ride} io devo fare la doccia,,,,,Ind,,Sing,1,,,Pres,Fin
322:15,VERB,fare,{ride} io devo fare la doccia,,,,,,,,,,,,Inf
322:16,DET,la,io devo fare la doccia,,Def,,Fem,,,Sing,,,Art,,
322:17,NOUN,doccia,devo fare la doccia,,,,Fem,,,Sing,,,,,
323:1,PRON,io,io no,,,,,,,Sing,1,,Prs,,
323:2,ADV,no,io no,,,,,,,,,,,,
324:1,X,x,x {P} x disperata,,,,,,,,,,,,
324:2,X,{P},x {P} x disperata {ride},,,,,,,,,,,,
324:3,X,x,x {P} x disperata {ride} mh,,,,,,,,,,,,
324:4,ADJ,disperata,x {P} x disperata {ride} mh no,,,,Fem,,,Sing,,,,,
324:5,X,{ride},{P} x disperata {ride} mh no sì,,,,,,,,,,,,
324:6,INTJ,mh,x disperata {ride} mh no sì cioè,,,,,,,,,,,,
324:7,INTJ,no,disperata {ride} mh no sì cioè in,,,,,,,,,,,,
324:8,INTJ,sì,{ride} mh no sì cioè in il,,,,,,,,,,,,
324:9,CCONJ,cioè,mh no sì cioè in il senso,,,,,,,,,,,,
324:10,ADP,in,no sì cioè in il senso pensavo,,,,,,,,,,,,
324:11,DET,il,sì cioè in il senso pensavo che,,Def,,Masc,,,Sing,,,Art,,
324:12,NOUN,senso,cioè in il senso pensavo che ne,,,,Masc,,,Sing,,,,,
324:13,VERB,pensavo,in il senso pensavo che ne so,,,,,Ind,,Sing,1,,,Imp,Fin
324:14,PRON,che,il senso pensavo che ne so mezzo,,,,,,,,,,Rel,,
324:15,PRON,ne,senso pensavo che ne so mezzo mh,Yes,,,,,,,,,Prs,,
324:16,VERB,so,pensavo che ne so mezzo mh undici,,,,,Ind,,Sing,1,,,Pres,Fin
324:17,X,mezzo,che ne so mezzo mh undici e,,,,,,,,,,,,
324:18,INTJ,mh,ne so mezzo mh undici e cinquanta,,,,,,,,,,,,
324:19,NUM,undici,so mezzo mh undici e cinquanta,,,,,,,,,,,,
324:20,CCONJ,e,mezzo mh undici e cinquanta,,,,,,,,,,,,
324:21,NUM,cinquanta,mh undici e cinquanta,,,,,,,,,,,,
325:1,NOUN,mezzogiorno,mezzogiorno a mangiare eh,,,,,Ind,,Sing,1,,,Pres,Fin
325:2,ADP,a,mezzogiorno a mangiare eh e,,,,,,,,,,,,
325:3,VERB,mangiare,mezzogiorno a mangiare eh e poi,,,,,,,,,,,,Inf
325:4,INTJ,eh,mezzogiorno a mangiare eh e poi dopo,,,,,,,,,,,,
325:5,CCONJ,e,a mangiare eh e poi dopo verso,,,,,,,,,,,,
325:6,ADV,poi,mangiare eh e poi dopo verso le,,,,,,,,,,,,
325:7,ADV,dopo,eh e poi dopo verso le venticinque,,,,,,,,,,,,
325:8,ADP,verso,e poi dopo verso le venticinque dobbiamo,,,,,,,,,,,,
325:9,DET,le,poi dopo verso le venticinque dobbiamo partire,,Def,,Fem,,,Plur,,,Art,,
325:10,NUM,venticinque,dopo verso le venticinque dobbiamo partire mezza,,,,,,Card,,,,,,
325:11,AUX,dobbiamo,verso le venticinque dobbiamo partire mezza mezza,,,,,Ind,,Plur,1,,,Pres,Fin
325:12,VERB,partire,le venticinque dobbiamo partire mezza mezza eh,,,,,,,,,,,,Inf
325:13,NOUN,mezza,venticinque dobbiamo partire mezza mezza eh mh,,,,Fem,,,Sing,,,,,
325:14,ADJ,mezza,dobbiamo partire mezza mezza eh mh se,,,,Fem,,,Sing,,,,,
325:15,INTJ,eh,partire mezza mezza eh mh se dobbiamo,,,,,,,,,,,,
325:16,INTJ,mh,mezza mezza eh mh se dobbiamo fare,,,,,,,,,,,,
325:17,SCONJ,se,mezza eh mh se dobbiamo fare il,,,,,,,,,,,,
325:18,AUX,dobbiamo,eh mh se dobbiamo fare il biglietto,,,,,Ind,,Plur,1,,,Pres,Fin
325:19,VERB,fare,mh se dobbiamo fare il biglietto,,,,,,,,,,,,Inf
325:20,DET,il,se dobbiamo fare il biglietto,,Def,,Masc,,,Sing,,,Art,,
325:21,NOUN,biglietto,dobbiamo fare il biglietto,,,,Masc,,,Sing,,,,,
326:1,ADV,però,però x comunque pensavo,,,,,,,,,,,,
326:2,X,x,però x comunque pensavo di,,,,,,,,,,,,
326:3,CCONJ,comunque,però x comunque pensavo di tornare,,,,,,,,,,,,
326:4,VERB,pensavo,però x comunque pensavo di tornare {P},,,,,Ind,,Sing,1,,,Imp,Fin
326:5,ADP,di,x comunque pensavo di tornare {P} cioè,,,,,,,,,,,,
326:6,VERB,tornare,comunque pensavo di tornare {P} cioè non,,,,,,,,,,,,Inf
326:7,X,{P},pensavo di tornare {P} cioè non so,,,,,,,,,,,,
326:8,CCONJ,cioè,di tornare {P} cioè non so loro,,,,,,,,,,,,
326:9,ADV,non,tornare {P} cioè non so loro che,,,,,,,,,,Neg,,
326:10,VERB,so,{P} cioè non so loro che ora,,,,,Ind,,Sing,1,,,Pres,Fin
326:11,PRON,loro,cioè non so loro che ora x,,,,,,,Plur,3,,Prs,,
326:12,ADJ,che,non so loro che ora x hanno,,,,,,,,,,,,
326:13,NOUN,ora,so loro che ora x hanno voglia,,,,,,,,,,,,
326:14,X,x,loro che ora x hanno voglia di,,,,,,,,,,,,
326:15,VERB,hanno,che ora x hanno voglia di fare,,,,,Ind,,Plur,3,,,Pres,Fin
326:16,NOUN,voglia,ora x hanno voglia di fare,,,,Fem,,,Sing,,,,,
326:17,ADP,di,x hanno voglia di fare,,,,,,,,,,,,
326:18,VERB,fare,hanno voglia di fare,,,,,,,,,,,,Inf
327:1,ADV,però,però io per cena,,,,,,,,,,,,
327:2,PRON,io,però io per cena vorrei,,,,,,,Sing,1,,Prs,,
327:3,ADP,per,però io per cena vorrei essere,,,,,,,,,,,,
327:4,NOUN,cena,però io per cena vorrei essere qua,,,,Fem,,,Sing,,,,,
327:5,AUX,vorrei,io per cena vorrei essere qua,,,,,Cnd,,Sing,1,,,Pres,Fin
327:6,AUX,essere,per cena vorrei essere qua,,,,,,,,,,,,Inf
327:7,ADV,qua,cena vorrei essere qua,,,,,,,,,,,,
328:1,CCONJ,ma,ma sai stiamo a,,,,,,,,,,,,
328:2,VERB,sai,ma sai stiamo a casa,,,,,Ind,,Sing,2,,,Pres,Fin
328:3,VERB,stiamo,ma sai stiamo a casa per,,,,,Ind,,Plur,1,,,Pres,Fin
328:4,ADP,a,ma sai stiamo a casa per cena,,,,,,,,,,,,
328:5,NOUN,casa,sai stiamo a casa per cena {ride},,,,Fem,,,Sing,,,,,
328:6,ADP,per,stiamo a casa per cena {ride},,,,,,,,,,,,
328:7,NOUN,cena,a casa per cena {ride},,,,Fem,,,Sing,,,,,
328:8,X,{ride},casa per cena {ride},,,,,,,,,,,,
329:1,ADV,poi,poi se piove pure,,,,,,,,,,,,
329:2,SCONJ,se,poi se piove pure mh,,,,,,,,,,,,
329:3,VERB,piove,poi se piove pure mh mh,,,,,Ind,,Sing,3,,,Pres,Fin
329:4,ADV,pure,poi se piove pure mh mh solo,,,,,,,,,,,,
329:5,INTJ,mh,se piove pure mh mh solo che,,,,,,,,,,,,
329:6,INTJ,mh,piove pure mh mh solo che la,,,,,,,,,,,,
329:7,ADV,solo,pure mh mh solo che la programmazione,,,,,,,,,,,,
329:8,SCONJ,che,mh mh solo che la programmazione è,,,,,,,,,,,,
329:9,DET,la,mh solo che la programmazione è a,,Def,,Fem,,,Sing,,,Art,,
329:10,NOUN,programmazione,solo che la programmazione è a le,,,,Fem,,,Sing,,,,,
329:11,VERB,è,che la programmazione è a le due,,,,,Ind,,Sing,3,,,Pres,Fin
329:12,ADP,a,la programmazione è a le due,,,,,,,,,,,,
329:13,DET,le,programmazione è a le due,,Def,,Fem,,,Plur,,,Art,,
329:14,NUM,due,è a le due,,,,,,Card,,,,,,
330:1,ADV,fino,fino a le cinque,,,,,,,,,,,,
330:2,ADP,a,fino a le cinque sei,,,,,,,,,,,,
330:3,DET,le,fino a le cinque sei poi,,Def,,Fem,,,Plur,,,Art,,
330:4,NUM,cinque,fino a le cinque sei poi basta,,,,,,Card,,,,,,
330:5,NUM,sei,a le cinque sei poi basta no,,,,,,Card,,,,,,
330:6,ADV,poi,le cinque sei poi basta no a,,,,,,,,,,,,
330:7,INTJ,basta,cinque sei poi basta no a le,,,,,Ind,,Sing,3,,,Pres,Fin
330:8,INTJ,no,sei poi basta no a le due,,,,,,,,,,,,
330:9,ADP,a,poi basta no a le due esce,,,,,,,,,,,,
330:10,DET,le,basta no a le due esce fuori,,Def,,Fem,,,Plur,,,Art,,
330:11,NUM,due,no a le due esce fuori mi,,,,,,Card,,,,,,
330:12,VERB,esce,a le due esce fuori mi sa,,,,,Ind,,Sing,3,,,Pres,Fin
330:13,ADV,fuori,le due esce fuori mi sa no,,,,,,,,,,,,
330:14,PRON,mi,due esce fuori mi sa no lei,Yes,,,,,,Sing,1,,Prs,,
330:15,VERB,sa,esce fuori mi sa no lei ha,,,,,Ind,,Sing,3,,,Pres,Fin
330:16,INTJ,no,fuori mi sa no lei ha detto,,,,,,,,,,,,
330:17,PRON,lei,mi sa no lei ha detto che,,,,Fem,,,Sing,,,Prs,,
330:18,AUX,ha,sa no lei ha detto che c',,,,,Ind,,Sing,3,,,Pres,Fin
330:19,VERB,detto,no lei ha detto che c' ha,,,,Masc,,,Sing,,,,Past,Part
330:20,SCONJ,che,lei ha detto che c' ha la,,,,,,,,,,,,
330:21,PRON,c',ha detto che c' ha la programmazione,Yes,,,,,,Plur,1,,Prs,,
330:22,VERB,ha,detto che c' ha la programmazione a,,,,,Ind,,Sing,3,,,Pres,Fin
330:23,DET,la,che c' ha la programmazione a le,,Def,,Fem,,,Sing,,,Art,,
330:24,NOUN,programmazione,c' ha la programmazione a le quattro,,,,Fem,,,Sing,,,,,
330:25,ADP,a,ha la programmazione a le quattro,,,,,,,,,,,,
330:26,DET,le,la programmazione a le quattro,,Def,,Fem,,,Plur,,,Art,,
330:27,NUM,quattro,programmazione a le quattro,,,,,,Card,,,,,,
331:1,INTJ,no,no non lo so,,,,,,,,,,,,
331:2,ADV,non,no non lo so che,,,,,,,,,,Neg,,
331:3,PRON,lo,no non lo so che cerchi,Yes,,,Masc,,,Sing,3,,Prs,,
331:4,VERB,so,no non lo so che cerchi amore,,,,,Ind,,Sing,1,,,Pres,Fin
331:5,PRON,che,non lo so che cerchi amore mio,,,,,,,,,,Rel,,
331:6,VERB,cerchi,lo so che cerchi amore mio il,,,,,Sub,,Sing,3,,,Pres,Fin
331:7,NOUN,amore,so che cerchi amore mio il pane,,,,Masc,,,Sing,,,,,
331:8,ADJ,mio,che cerchi amore mio il pane di,,,,Masc,,,Sing,,Yes,Prs,,
331:9,DET,il,cerchi amore mio il pane di segale,,Def,,Masc,,,Sing,,,Art,,
331:10,NOUN,pane,amore mio il pane di segale,,,,Masc,,,Sing,,,,,
331:11,ADP,di,mio il pane di segale,,,,,,,,,,,,
331:12,NOUN,segale,il pane di segale,,,,Masc,,,Sing,,,,,
332:1,CCONJ,ma,ma ma che schifo,,,,,,,,,,,,
332:2,CCONJ,ma,ma ma che schifo è,,,,,,,,,,,,
332:3,DET,che,ma ma che schifo è là,,,,,,,,,,Exc,,
332:4,NOUN,schifo,ma ma che schifo è là dietro,,,,Masc,,,Sing,,,,,
332:5,AUX,è,ma che schifo è là dietro,,,,,Ind,,Sing,3,,,Pres,Fin
332:6,ADV,là,che schifo è là dietro,,,,,,,,,,,,
332:7,ADV,dietro,schifo è là dietro,,,,,,,,,,,,
333:1,AUX,è,è questo,,,,,Ind,,Sing,3,,,Pres,Fin
333:2,PRON,questo,è questo,,,,Masc,,,Sing,,,Dem,,
334:1,INTJ,sì,sì perché eh c',,,,,,,,,,,,
334:2,SCONJ,perché,sì perché eh c' è,,,,,,,,,,,,
334:3,INTJ,eh,sì perché eh c' è una,,,,,,,,,,,,
334:4,PRON,c',sì perché eh c' è una patata,Yes,,,,,,Plur,1,,Prs,,
334:5,VERB,è,perché eh c' è una patata ancora,,,,,Ind,,Sing,3,,,Pres,Fin
334:6,DET,una,eh c' è una patata ancora,,Ind,,Fem,,,Sing,,,Art,,
334:7,NOUN,patata,c' è una patata ancora,,,,Fem,,,Sing,,,,,
334:8,ADV,ancora,è una patata ancora,,,,,,,,,,,,
335:1,INTJ,ah,ah sì sì ah,,,,,,,,,,,,
335:2,INTJ,sì,ah sì sì ah non,,,,,,,,,,,,
335:3,INTJ,sì,ah sì sì ah non l',,,,,,,,,,,,
335:4,INTJ,ah,ah sì sì ah non l' avevo,,,,,,,,,,,,
335:5,ADV,non,sì sì ah non l' avevo visto,,,,,,,,,,Neg,,
335:6,PRON,l',sì ah non l' avevo visto {ride},Yes,,,Masc,,,Sing,3,,Prs,,
335:7,AUX,avevo,ah non l' avevo visto {ride},,,,,Ind,,Sing,1,,,Imp,Fin
335:8,VERB,visto,non l' avevo visto {ride},,,,,Ind,,Sing,1,,,Pres,Fin
335:9,X,{ride},l' avevo visto {ride},,,,,,,,,,,,
336:1,INTJ,vabbè,vabbè comunque {ride} mh,,,,,,,,,,,,
336:2,CCONJ,comunque,vabbè comunque {ride} mh vuoi,,,,,,,,,,,,
336:3,X,{ride},vabbè comunque {ride} mh vuoi no,,,,,,,,,,,,
336:4,INTJ,mh,vabbè comunque {ride} mh vuoi no no,,,,,,,,,,,,
336:5,VERB,vuoi,comunque {ride} mh vuoi no no quant',,,,,Ind,,Sing,2,,,Pres,Fin
336:6,INTJ,no,{ride} mh vuoi no no quant' è,,,,,,,,,,,,
336:7,INTJ,no,mh vuoi no no quant' è buono,,,,,,,,,,,,
336:8,ADV,quant',vuoi no no quant' è buono te,,,,,,,,,,Ind,,
336:9,AUX,è,no no quant' è buono te la,,,,,Ind,,Sing,3,,,Pres,Fin
336:10,ADJ,buono,no quant' è buono te la sei,,,,Masc,,,Sing,,,,,
336:11,PRON,te,quant' è buono te la sei presa,Yes,,,,,,Sing,2,,Prs,,
336:12,PRON,la,è buono te la sei presa per,Yes,,,Fem,,,Sing,3,,Prs,,
336:13,AUX,sei,buono te la sei presa per l',,,,,Ind,,Sing,2,,,Pres,Fin
336:14,VERB,presa,te la sei presa per l' uovo,,,,Fem,,,Sing,,,,Past,Part
336:15,ADP,per,la sei presa per l' uovo di,,,,,,,,,,,,
336:16,DET,l',sei presa per l' uovo di pasqua,,Def,,,,,Sing,,,Art,,
336:17,NOUN,uovo,presa per l' uovo di pasqua sì,,,,Masc,,,Sing,,,,,
336:18,ADP,di,per l' uovo di pasqua sì {ride},,,,,,,,,,,,
336:19,PROPN,pasqua,l' uovo di pasqua sì {ride} se,,,,,,,,,,,,
336:20,INTJ,sì,uovo di pasqua sì {ride} se lo,,,,,,,,,,,,
336:21,X,{ride},di pasqua sì {ride} se lo se,,,,,,,,,,,,
336:22,SCONJ,se,pasqua sì {ride} se lo se me,,,,,,,,,,,,
336:23,PRON,lo,sì {ride} se lo se me lo,Yes,,,Masc,,,Sing,3,,Prs,,
336:24,SCONJ,se,{ride} se lo se me lo vuoi,,,,,,,,,,,,
336:25,PRON,me,se lo se me lo vuoi regalare,Yes,,,,,,Sing,1,,Prs,,
336:26,PRON,lo,lo se me lo vuoi regalare me,Yes,,,Masc,,,Sing,3,,Prs,,
336:27,AUX,vuoi,se me lo vuoi regalare me lo,,,,,Ind,,Sing,2,,,Pres,Fin
336:28,VERB,regalare,me lo vuoi regalare me lo puoi,,,,,,,,,,,,Inf
336:29,PRON,me,lo vuoi regalare me lo puoi regalare,Yes,,,,,,Sing,1,,Prs,,
336:30,PRON,lo,vuoi regalare me lo puoi regalare na,Yes,,,Masc,,,Sing,3,,Prs,,
336:31,AUX,puoi,regalare me lo puoi regalare na e,,,,,Ind,,Sing,2,,,Pres,Fin
336:32,VERB,regalare,me lo puoi regalare na e lo,,,,,,,,,,,,Inf
336:33,DET,na,lo puoi regalare na e lo prendo,,Ind,,,,,Sing,,,Art,,
336:34,CCONJ,e,puoi regalare na e lo prendo io,,,,,,,,,,,,
336:35,PRON,lo,regalare na e lo prendo io e,Yes,,,Masc,,,Sing,3,,Prs,,
